channel,author,is_bot,content,created_at
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-11-04T14:35:05Z | Price: $379.73,2025-11-04T14:35:06.715000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on APP at 2025-11-04T14:35:04Z | Price: 614.62,2025-11-04T14:35:06.839000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-04T14:35:06Z | Price: $270.79,2025-11-04T14:35:06.913000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-11-04T14:35:07Z | Price: 887.4,2025-11-04T14:35:07.260000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-11-04T14:45:04Z | Price: $234.51,2025-11-04T14:45:12.368000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-11-04T14:50:27Z | Price: $377.1,2025-11-04T14:50:27.330000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-11-04T15:00:13Z | Price: $281.98,2025-11-04T15:00:20.733000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-04T15:05:00Z | Price: $272.18,2025-11-04T15:05:01.491000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-04T15:15:03Z | Price: $274.08,2025-11-04T15:15:08.391000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-04T15:35:08Z | Price: 466.1,2025-11-04T15:35:08.518000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-11-04T15:50:19Z | Price: $280.33,2025-11-04T15:50:20.048000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-11-04T15:50:21Z | Price: $361.37,2025-11-04T15:50:21.510000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-11-04T16:00:06Z | Price: $271.2,2025-11-04T16:00:17.063000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-11-04T16:10:00Z | Price: $362.5,2025-11-04T16:10:00.494000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-11-04T16:25:01Z | Price: $381,2025-11-04T16:25:02.882000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-04T16:25:05Z | Price: 482.46,2025-11-04T16:25:05.816000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-04T16:45:05Z | Price: 467.69,2025-11-04T16:45:08.426000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-11-04T16:50:05Z | Price: 481.33,2025-11-04T16:50:05.803000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-11-04T17:20:19Z | Price: $236.23,2025-11-04T17:20:20.214000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-11-04T17:30:00Z | Price: 331.2,2025-11-04T17:30:08.203000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-11-04T17:45:13Z | Price: $380.06,2025-11-04T17:45:13.529000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-11-04T17:50:01Z | Price: $71.07,2025-11-04T17:50:03.848000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-11-04T18:00:04Z | Price: $360.35,2025-11-04T18:00:15.117000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-04T18:05:15Z | Price: 484.8,2025-11-04T18:05:15.629000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-04T18:20:06Z | Price: $272.77,2025-11-04T18:20:07.179000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-11-04T18:20:38Z | Price: $281.42,2025-11-04T18:20:39.119000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-04T18:25:01Z | Price: 485.89,2025-11-04T18:25:02.934000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-11-04T18:25:10Z | Price: $536.17,2025-11-04T18:25:11.025000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-04T18:45:01Z | Price: 487.08,2025-11-04T18:45:07.164000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-11-04T18:50:07Z | Price: $272.61,2025-11-04T18:50:08.147000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-11-04T19:05:08Z | Price: $382.05,2025-11-04T19:05:09.097000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-11-04T19:30:00Z | Price: $356.95,2025-11-04T19:30:02.471000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-11-04T19:30:04Z | Price: $53.7,2025-11-04T19:30:10.526000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-11-04T19:35:47Z | Price: $279.41,2025-11-04T19:35:47.786000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on COIN at 2025-11-04T19:40:00Z | Price: 308.09,2025-11-04T19:40:01.842000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-11-04T19:40:00Z | Price: $531.44,2025-11-04T19:40:02.627000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-11-04T19:40:00Z | Price: 330.37,2025-11-04T19:40:03.493000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-11-04T19:45:09Z | Price: $274.48,2025-11-04T19:45:09.282000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-04T19:50:01Z | Price: 488.12,2025-11-04T19:50:04.307000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on LOW at 2025-11-04T20:06:00Z | Price: $237.37,2025-11-04T20:06:00.268000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-11-04T20:10:04Z | Price: $383.17,2025-11-04T20:10:04.860000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-11-04T20:10:16Z | Price: 487.85,2025-11-04T20:10:16.685000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-11-04T20:20:11Z | Price: $282.68,2025-11-04T20:20:11.363000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on GOOGL at 2025-11-04T20:25:00Z | Price: 276.9,2025-11-04T20:25:02.003000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-11-04T20:25:17Z | Price: $359.97,2025-11-04T20:25:17.494000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-04T20:25:18Z | Price: $273.55,2025-11-04T20:25:18.997000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-11-04T20:35:00Z | Price: $53.18,2025-11-04T20:35:01.060000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-11-04T20:40:01Z | Price: $383.05,2025-11-04T20:40:05.019000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-04T20:50:01Z | Price: 469.21,2025-11-04T20:50:04.232000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on APP at 2025-11-04T20:55:00Z | Price: 612.545,2025-11-04T20:55:01.597000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-11-04T20:55:03Z | Price: $69.76,2025-11-04T20:55:04.618000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-11-05T14:35:02Z | Price: $358.195,2025-11-05T14:35:05.506000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on NET  Momentum weakening at 2025-11-05T14:35:02Z | Price: $230.54,2025-11-05T14:35:05.695000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T14:35:02Z | Price: 922.27,2025-11-05T14:35:05.767000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-11-05T14:35:05Z | Price: $263.84,2025-11-05T14:35:06.848000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-05T14:35:07Z | Price: 471.01,2025-11-05T14:35:07.617000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-11-05T14:35:07Z | Price: $236.98,2025-11-05T14:35:07.956000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-05T14:50:00Z | Price: 491.28,2025-11-05T14:50:02.027000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T14:50:01Z | Price: $231.37,2025-11-05T14:50:04.610000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T14:50:03Z | Price: 932.3,2025-11-05T14:50:06.052000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T14:55:00Z | Price: 935.44,2025-11-05T14:55:01.259000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T14:55:00Z | Price: $234.91,2025-11-05T14:55:02.106000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-11-05T14:55:04Z | Price: 489.23,2025-11-05T14:55:05.540000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T14:55:09Z | Price: $274.9,2025-11-05T14:55:09.969000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AVGO at 2025-11-05T15:00:00Z | Price: $363.87,2025-11-05T15:00:05.504000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-11-05T15:00:00Z | Price: 283.5,2025-11-05T15:00:16.107000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T15:00:02Z | Price: $276.36,2025-11-05T15:00:19.623000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-11-05T15:10:00Z | Price: 284.81,2025-11-05T15:10:00.658000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T15:10:34Z | Price: $277.82,2025-11-05T15:10:34.866000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T15:20:05Z | Price: $279.07,2025-11-05T15:20:05.510000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-11-05T15:25:01Z | Price: 493.19,2025-11-05T15:25:03.554000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T15:25:01Z | Price: $280.43,2025-11-05T15:25:03.867000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T15:30:01Z | Price: 938.45,2025-11-05T15:30:09.346000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T15:35:02Z | Price: 941.03,2025-11-05T15:35:03.926000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T15:45:00Z | Price: $281.95,2025-11-05T15:45:01.623000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T15:45:00Z | Price: 944.51,2025-11-05T15:45:03.812000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T15:50:08Z | Price: 946.34,2025-11-05T15:50:08.798000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T15:55:00Z | Price: $236.25,2025-11-05T15:55:00.801000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T16:00:00Z | Price: $237.34,2025-11-05T16:00:05.188000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MU  Momentum weakening at 2025-11-05T16:15:00Z | Price: $235.22,2025-11-05T16:15:03.582000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on COIN at 2025-11-05T16:15:00Z | Price: 312.48,2025-11-05T16:15:04.128000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-11-05T16:15:01Z | Price: $54.37,2025-11-05T16:15:05.972000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-11-05T16:15:06Z | Price: $70.39,2025-11-05T16:15:09.915000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T16:40:00Z | Price: $283.01,2025-11-05T16:40:00.805000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MAR at 2025-11-05T16:50:01Z | Price: $284.7,2025-11-05T16:50:03.452000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T16:50:02Z | Price: 949,2025-11-05T16:50:04.642000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-05T16:50:20Z | Price: 469.24,2025-11-05T16:50:20.579000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-11-05T16:55:00Z | Price: 953.05,2025-11-05T16:55:02.309000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-11-05T16:55:01Z | Price: 491.4,2025-11-05T16:55:03.780000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-11-05T16:55:20Z | Price: $363.21,2025-11-05T16:55:20.340000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-11-05T17:05:09Z | Price: $364.25,2025-11-05T17:05:09.645000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-05T17:06:00Z | Price: 471.31,2025-11-05T17:06:00.342000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-11-05T17:20:00Z | Price: $361.84,2025-11-05T17:20:00.429000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-05T17:25:00Z | Price: 473.22,2025-11-05T17:25:00.958000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-11-05T17:25:13Z | Price: $530.54,2025-11-05T17:25:13.462000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T17:30:01Z | Price: $236.23,2025-11-05T17:30:06.691000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-11-05T17:30:05Z | Price: $365.33,2025-11-05T17:30:10.709000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-11-05T17:40:00Z | Price: 474.57,2025-11-05T17:40:02.406000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-11-05T17:45:02Z | Price: 327.5,2025-11-05T17:45:05.626000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-11-05T17:50:16Z | Price: $234.36,2025-11-05T17:50:16.494000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-11-05T17:55:01Z | Price: $374.45,2025-11-05T17:55:02.548000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-11-05T17:55:11Z | Price: 952.42,2025-11-05T17:55:11.953000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-11-05T18:00:09Z | Price: 491.42,2025-11-05T18:00:15.180000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-11-05T18:25:00Z | Price: 950.98,2025-11-05T18:25:01.053000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on MSFT at 2025-11-05T18:25:01Z | Price: 508.74,2025-11-05T18:25:02.483000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-11-05T18:25:08Z | Price: $283.41,2025-11-05T18:25:08.872000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-11-05T18:36:00Z | Price: $364.91,2025-11-05T18:36:00.336000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on IONQ at 2025-11-05T18:40:05Z | Price: $55.44,2025-11-05T18:40:05.752000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on COIN at 2025-11-05T18:40:09Z | Price: 319.58,2025-11-05T18:40:09.694000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T18:50:00Z | Price: $237.54,2025-11-05T18:50:00.642000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on COIN at 2025-11-05T19:00:02Z | Price: 317.76,2025-11-05T19:00:09.785000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-11-05T19:05:00Z | Price: $361.72,2025-11-05T19:05:01.309000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-11-05T19:05:07Z | Price: $69.65,2025-11-05T19:05:07.270000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on MSFT at 2025-11-05T19:15:01Z | Price: 508.67,2025-11-05T19:15:03.930000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-11-05T19:40:00Z | Price: 326.69,2025-11-05T19:40:01.387000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-11-05T19:45:00Z | Price: $238.75,2025-11-05T19:45:02.908000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-11-05T20:00:10Z | Price: 489.85,2025-11-05T20:00:15.309000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-11-05T20:00:45Z | Price: $365.91,2025-11-05T20:00:46.202000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on MSFT at 2025-11-05T20:05:01Z | Price: 508.06,2025-11-05T20:05:02.926000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on COIN at 2025-11-05T20:10:01Z | Price: 321.45,2025-11-05T20:10:02.967000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on COIN at 2025-11-05T20:15:03Z | Price: 323.29,2025-11-05T20:15:06.876000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-11-05T20:20:02Z | Price: $372.83,2025-11-05T20:20:03.994000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-11-05T20:20:03Z | Price: $55.71,2025-11-05T20:20:04.271000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on APP at 2025-11-05T20:20:12Z | Price: 620.49,2025-11-05T20:20:12.325000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on PLTR  Momentum weakening at 2025-11-05T20:25:01Z | Price: $187.5,2025-11-05T20:25:03.552000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-11-05T20:35:00Z | Price: $367.27,2025-11-05T20:35:01.602000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-11-05T20:35:00Z | Price: $263.40,2025-11-05T20:35:02.300000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on APP at 2025-11-05T20:35:01Z | Price: 621.69,2025-11-05T20:35:03.249000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on COIN at 2025-11-05T20:50:00Z | Price: 319.38,2025-11-05T20:50:02.643000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-11-05T20:50:00Z | Price: $361.28,2025-11-05T20:50:03.170000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MU  Momentum weakening at 2025-11-05T20:55:00Z | Price: $238.83,2025-11-05T20:55:01.032000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on LOW at 2025-11-05T20:55:00Z | Price: $234.75,2025-11-05T20:55:03.193000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on APP at 2025-11-05T21:00:25Z | Price: 617.44,2025-11-05T21:00:26.371000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-11-05T21:01:00Z | Price: $365.82,2025-11-05T21:01:04.704000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-11-05T21:01:00Z | Price: $373.79,2025-11-05T21:01:04.833000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-11-06T14:35:00Z | Price: 286.18,2025-11-06T14:35:01.891000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-11-06T14:35:00Z | Price: $524.07,2025-11-06T14:35:02.617000+00:00
